absolute, link, Address, Latitude, Longitude, Price, #Bed, #Bath, Square Foot, Year Built, date1, price1, date2, price2, date3, price3, date4, price4, date5, price5, date6, price6, date7, price7, link1, ZestYear 2015, ZestPrice 2015 , ZestYear 2016, ZestPrice 2016, ZestYear 2017, ZestPrice 2017, ZestYear 2018, ZestPrice 2018, ZestYear 2019, ZestPrice 2019, ZestYear 2020, ZestPrice 2020
139,https://www.zillow.com/homedetails/2409-Old-Georgetown-Rd-Mount-Pleasant-SC-29466/125934890_zpid/,2409 Old Georgetown Rd Mount Pleasant SC 29466,32.8477028,-79.8083484,872500.0,3.0,3.0,2714.0,2015,8/11/2020,872500.0,11/4/2019,849000.0,9/10/2019,849000.0,6/25/2019,834900.0,5/4/2019,834900.0,1/31/2019,874900.0,12/21/2018,889000.0,https://www.zillow.com/homedetails/2409-Old-Georgetown-Rd-Mount-Pleasant-SC-29466/125934890_zpid/,2015,427.0,Sold for,702.0,Jan 2017,724.0,Dec 2017,778.0,Jan 2019,853,Feb 2020,729.0
140,https://www.zillow.com/homedetails/3491-Colonel-Vanderhorst-Cir-Mount-Pleasant-SC-29466/10938996_zpid/,3491 Colonel Vanderhorst Cir Mount Pleasant SC 29466,32.914809399999996,-79.79574579999999,860000.0,4.0,4.0,3424.0,1992,8/19/2020,860000.0,8/13/2020,870000.0,7/18/2020,875000.0,5/25/2019,5000.0,4/17/2019,5000.0,9/13/2017,510000.0,9/1/2017,639500.0,https://www.zillow.com/homedetails/3491-Colonel-Vanderhorst-Cir-Mount-Pleasant-SC-29466/10938996_zpid/,2015,635.0,Jan 2016,664.0,Jan 2017,644.0,Dec 2017,519.0,Jan 2019,537,Feb 2020,554.0
141,https://www.zillow.com/homedetails/2107-Sewee-Indian-Ct-Mount-Pleasant-SC-29466/10939271_zpid/,2107 Sewee Indian Ct Mount Pleasant SC 29466,32.902477399999995,-79.80686700000001,854900.0,6.0,5.0,5124.0,2002,8/31/2020,854900.0,8/17/2020,859000.0,8/1/2020,859000.0,2/5/2016,685000.0,12/27/2015,745000.0,11/20/2015,745000.0,10/22/2015,760000.0,https://www.zillow.com/homedetails/2107-Sewee-Indian-Ct-Mount-Pleasant-SC-29466/10939271_zpid/,2015,808.0,Sold for,717.0,Jan 2017,705.0,Dec 2017,756.0,Jan 2019,782,Feb 2020,810.0
142,https://www.zillow.com/homedetails/2797-Hamlin-Beach-Rd-Mount-Pleasant-SC-29466/88986745_zpid/,2797 Hamlin Beach Rd Mount Pleasant SC 29466,32.84299,-79.77893900000001,850000.0,4.0,3.0,4007.0,2007,8/17/2020,850000.0,8/4/2020,870000.0,7/30/2020,890000.0,7/22/2020,910000.0,7/16/2020,920000.0,6/26/2019,715000.0,6/19/2019,715000.0,https://www.zillow.com/homedetails/2797-Hamlin-Beach-Rd-Mount-Pleasant-SC-29466/88986745_zpid/,2015,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
143,https://www.zillow.com/homedetails/2230-Mother-Of-Pearl-Dr-Mount-Pleasant-SC-29466/247524256_zpid/,2230 Mother Of Pearl Dr Mount Pleasant SC 29466,32.826973800000005,-79.8014063,850000.0,5.0,4.0,3489.0,2018,8/13/2020,850000.0,7/17/2020,4375.0,6/30/2020,4395.0,6/12/2020,4495.0,5/7/2020,4695.0,5/2/2020,884000.0,2/28/2018,658450.0,https://www.zillow.com/homedetails/2230-Mother-Of-Pearl-Dr-Mount-Pleasant-SC-29466/247524256_zpid/,2015,nan,42278,nan,42644,nan,42979,nan,43344,nan,43709,nan
144,https://www.zillow.com/homedetails/3200-Sand-Marsh-Ln-Mount-Pleasant-SC-29466/61473823_zpid/,3200 Sand Marsh Ln Mount Pleasant SC 29466,32.850242,-79.77365920000001,850000.0,4.0,4.0,3363.0,2001,9/4/2020,850000.0,4/3/2000,80001.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/3200-Sand-Marsh-Ln-Mount-Pleasant-SC-29466/61473823_zpid/,2015,667.0,Jan 2016,703.0,Jan 2017,763.0,Dec 2017,835.0,Jan 2019,788,Feb 2020,805.0
145,https://www.zillow.com/homedetails/4113-Colonel-Vanderhorst-Cir-Mount-Pleasant-SC-29466/10938798_zpid/,4113 Colonel Vanderhorst Cir Mount Pleasant SC 29466,32.9236266,-79.7917173,850000.0,5.0,4.0,4027.0,1996,9/4/2020,850000.0,8/24/2020,860000.0,8/7/2020,870000.0,7/30/2020,870000.0,7/16/2020,870000.0,11/17/2014,685000.0,10/14/2014,720000.0,https://www.zillow.com/homedetails/4113-Colonel-Vanderhorst-Cir-Mount-Pleasant-SC-29466/10938798_zpid/,2015,686.0,Jan 2016,735.0,Jan 2017,762.0,Dec 2017,806.0,Jan 2019,757,Feb 2020,743.0
146,https://www.zillow.com/homedetails/1161-Fulton-Hall-Ln-Mount-Pleasant-SC-29466/247524186_zpid/,1161 Fulton Hall Ln Mount Pleasant SC 29466,32.8468447,-79.8058786,845000.0,3.0,3.0,2100.0,2020,11/14/2018,130000.0,7/16/2018,795000.0,3/28/2016,97750.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1161-Fulton-Hall-Ln-Mount-Pleasant-SC-29466/247524186_zpid/,2015,435.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
147,https://www.zillow.com/homedetails/2250-Crab-Cree-Ct-Mount-Pleasant-SC-29466/110227496_zpid/,2250 Crab Cree Ct Mount Pleasant SC 29466,32.890313,-79.83385190000001,839990.0,5.0,4.0,3094.0,2018,5/13/2020,839990.0,3/30/2020,179990.0,3/20/2020,839990.0,2/27/2020,179990.0,1/31/2020,839990.0,11/30/2019,179990.0,10/29/2019,219990.0,https://www.zillow.com/homedetails/2250-Crab-Cree-Ct-Mount-Pleasant-SC-29466/110227496_zpid/,2015,435.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
148,https://www.zillow.com/homedetails/736-Gate-Post-Dr-Mount-Pleasant-SC-29464/61473028_zpid/,736 Gate Post Dr Mount Pleasant SC 29464,32.7837574,-79.8572671,835000.0,4.0,4.0,2364.0,2002,9/5/2020,835000.0,8/14/2020,869000.0,5/14/2014,575000.0,5/13/2014,540000.0,9/7/2005,530000.0,3/1/2002,355000.0,1/4/2001,810000.0,https://www.zillow.com/homedetails/736-Gate-Post-Dr-Mount-Pleasant-SC-29464/61473028_zpid/,2015,550.0,Jan 2016,594.0,Jan 2017,616.0,Dec 2017,649.0,Jan 2019,682,Feb 2020,677.0
149,https://www.zillow.com/homedetails/4070-Blacmoor-St-Mount-Pleasant-SC-29466/122139205_zpid/,4070 Blacmoor St Mount Pleasant SC 29466,32.8561938,-79.76677600000001,835000.0,5.0,5.0,3770.0,2013,8/12/2020,835000.0,7/14/2020,849500.0,6/9/2020,865000.0,12/5/2017,760000.0,12/5/2017,784000.0,11/14/2017,784000.0,11/3/2017,784000.0,https://www.zillow.com/homedetails/4070-Blacmoor-St-Mount-Pleasant-SC-29466/122139205_zpid/,2015,721.0,Jan 2016,783.0,Jan 2017,731.0,Sold for,763.0,Jan 2019,794,Feb 2020,818.0
150,https://www.zillow.com/homedetails/1842-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906604_zpid/,1842 Shell Ring Cir Mount Pleasant SC 29466,32.9146608,-79.790754,830000.0,4.0,4.0,3834.0,2001,9/4/2020,830000.0,11/10/2019,4500.0,9/25/2019,5450.0,9/16/2019,6000.0,7/28/2012,4300.0,7/5/2012,4300.0,11/7/2000,493608.0,https://www.zillow.com/homedetails/1842-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906604_zpid/,2015,657.0,Jan 2016,665.0,Jan 2017,673.0,Dec 2017,690.0,Jan 2019,676,Feb 2020,692.0
151,https://www.zillow.com/homedetails/2040-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906613_zpid/,2040 Shell Ring Cir Mount Pleasant SC 29466,32.910252299999996,-79.7922428,829900.0,5.0,5.0,4048.0,2000,8/14/2020,829900.0,7/25/2020,849000.0,5/24/2013,690000.0,4/23/2013,695000.0,4/12/2013,695000.0,7/13/2010,595000.0,12/3/2008,827500.0,https://www.zillow.com/homedetails/2040-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906613_zpid/,2015,750.0,Jan 2016,814.0,Jan 2017,738.0,Dec 2017,748.0,Jan 2019,673,Feb 2020,710.0
152,https://www.zillow.com/homedetails/4-William-St-Mount-Pleasant-SC-29464/10926202_zpid/,4 William St Mount Pleasant SC 29464,32.7771136,-79.86439859999999,825000.0,3.0,3.0,1633.0,1962,5/27/2020,825000.0,9/23/1996,33303.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/4-William-St-Mount-Pleasant-SC-29464/10926202_zpid/,2015,391.0,Jan 2016,627.0,Jan 2017,790.0,Dec 2017,920.0,Jan 2019,855,Feb 2020,891.0
153,https://www.zillow.com/homedetails/1176-Peach-Baset-Ln-Mount-Pleasant-SC-29464/2080898259_zpid/,1176 Peach Baset Ln Mount Pleasant SC 29464,32.8234848,-79.8520818,824900.0,4.0,4.0,2284.0,2020,8/20/2020,824900.0,5/29/2020,814900.0,2/26/2020,15000.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1176-Peach-Baset-Ln-Mount-Pleasant-SC-29464/2080898259_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
154,https://www.zillow.com/homedetails/2224-Syler-Dr-Mount-Pleasant-SC-29466/247522601_zpid/,2224 Syler Dr Mount Pleasant SC 29466,32.828237,-79.803003,822500.0,5.0,5.0,3671.0,2016,8/29/2020,822500.0,10/23/2017,559000.0,2/10/2017,559000.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/2224-Syler-Dr-Mount-Pleasant-SC-29466/247522601_zpid/,2015,nan,Jan 2016,nan,Sold for,566.0,Jan 2019,586.0,Feb 2020,604,nan,nan
155,https://www.zillow.com/homedetails/2863-River-Vista-Way-Mount-Pleasant-SC-29466/110203365_zpid/,2863 River Vista Way Mount Pleasant SC 29466,32.925466,-79.803985,819000.0,4.0,4.0,3458.0,2020,9/4/2020,819000.0,8/11/2020,800000.0,7/7/2020,239000.0,9/23/2005,282500.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/2863-River-Vista-Way-Mount-Pleasant-SC-29466/110203365_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
156,https://www.zillow.com/homedetails/2212-Branch-Cree-Dr-Mount-Pleasant-SC-29466/110202892_zpid/,2212 Branch Cree Dr Mount Pleasant SC 29466,32.88862,-79.83361500000001,806500.0,5.0,4.0,3458.0,2020,7/31/2020,806500.0,7/7/2020,800000.0,4/6/2020,785000.0,2/11/2020,168000.0,1/28/2020,180000.0,8/8/2019,180000.0,1/1/2018,180000.0,https://www.zillow.com/homedetails/2212-Branch-Cree-Dr-Mount-Pleasant-SC-29466/110202892_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
157,https://www.zillow.com/homedetails/249-Indigo-Bay-Cir-Mount-Pleasant-SC-29464/61473192_zpid/,249 Indigo Bay Cir Mount Pleasant SC 29464,32.8075918,-79.8320816,800000.0,4.0,5.0,2752.0,2002,8/25/2020,800000.0,8/22/2020,800000.0,8/18/2020,800000.0,8/24/2019,749000.0,7/25/2019,749000.0,5/7/2019,759943.0,1/9/2019,784943.0,https://www.zillow.com/homedetails/249-Indigo-Bay-Cir-Mount-Pleasant-SC-29464/61473192_zpid/,2015,675.0,Jan 2016,710.0,Jan 2017,727.0,Dec 2017,740.0,Jan 2019,764,Feb 2020,710.0
158,https://www.zillow.com/homedetails/3834-Fifle-St-Mount-Pleasant-SC-29466/125936152_zpid/,3834 Fifle St Mount Pleasant SC 29466,32.896217,-79.750457,800000.0,5.0,4.0,3420.0,2015,8/23/2020,800000.0,8/18/2020,800000.0,8/12/2020,800000.0,7/15/2020,825000.0,6/22/2020,845000.0,2/20/2020,850000.0,12/29/2015,733048.0,https://www.zillow.com/homedetails/3834-Fifle-St-Mount-Pleasant-SC-29466/125936152_zpid/,2015,550.0,Sold for,733.0,Jan 2017,757.0,Dec 2017,813.0,Jan 2019,820,Listed for,775.0
159,https://www.zillow.com/homedetails/2600-Crooed-Stic-Ln-Mount-Pleasant-SC-29466/88887659_zpid/,2600 Crooed Stic Ln Mount Pleasant SC 29466,32.8829777,-79.8273544,800000.0,5.0,4.0,3545.0,2006,8/26/2020,800000.0,8/22/2020,775000.0,8/19/2020,749000.0,6/3/2009,576200.0,8/16/2004,76400.0,6/20/2001,84900.0,nan,nan,https://www.zillow.com/homedetails/2600-Crooed-Stic-Ln-Mount-Pleasant-SC-29466/88887659_zpid/,2015,686.0,Jan 2016,741.0,Jan 2017,800.0,Dec 2017,805.0,Jan 2019,786,Feb 2020,755.0
160,https://www.zillow.com/homedetails/3750-Sisseton-Ln-Mount-Pleasant-SC-29466/110207618_zpid/,3750 Sisseton Ln Mount Pleasant SC 29466,32.8934485,-79.7561317,800000.0,5.0,5.0,3401.0,2015,8/26/2020,800000.0,5/21/2020,800000.0,3/12/2020,800000.0,10/4/2019,795000.0,8/23/2019,795000.0,2/6/2017,720000.0,12/1/2016,724900.0,https://www.zillow.com/homedetails/3750-Sisseton-Ln-Mount-Pleasant-SC-29466/110207618_zpid/,2015,713.0,Jan 2016,725.0,Dec 2017,762.0,Jan 2019,783.0,Feb 2020,811,nan,nan
161,https://www.zillow.com/homedetails/827-Pitt-St-Mount-Pleasant-SC-29464/10925187_zpid/,827 Pitt St Mount Pleasant SC 29464,32.779253000000004,-79.8678555,799000.0,2.0,1.0,1835.0,1920,7/18/2020,799000.0,3/26/2020,750000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/827-Pitt-St-Mount-Pleasant-SC-29464/10925187_zpid/,2015,572.0,Jan 2016,610.0,Jan 2017,808.0,Dec 2017,861.0,Jan 2019,902,Sold for,856.0
162,https://www.zillow.com/homedetails/970-Lansing-Dr-Mount-Pleasant-SC-29464/10921866_zpid/,970 Lansing Dr Mount Pleasant SC 29464,32.8011019,-79.8864151,799000.0,4.0,2.0,2010.0,1958,8/10/2020,799000.0,8/8/2020,825000.0,9/26/2007,30000.0,8/31/2005,305000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/970-Lansing-Dr-Mount-Pleasant-SC-29464/10921866_zpid/,2015,424.0,Jan 2016,498.0,Jan 2017,517.0,Dec 2017,557.0,Jan 2019,649,Feb 2020,654.0
163,https://www.zillow.com/homedetails/1895-N-James-Gregarie-Rd-Mount-Pleasant-SC-29466/68383111_zpid/,1895 N James Gregarie Rd Mount Pleasant SC 29466,32.9063337,-79.78909,799000.0,5.0,4.0,4500.0,2003,7/10/2020,799000.0,5/28/2020,795000.0,4/28/2020,795000.0,4/16/2020,795000.0,4/14/2020,795000.0,3/10/2020,785000.0,2/22/2020,785000.0,https://www.zillow.com/homedetails/1895-N-James-Gregarie-Rd-Mount-Pleasant-SC-29466/68383111_zpid/,2015,782.0,Jan 2016,734.0,Jan 2017,797.0,Dec 2017,771.0,Jan 2019,768,Sold for,772.0
164,https://www.zillow.com/homedetails/2601-iln-Cree-Cir-Mount-Pleasant-SC-29466/103861583_zpid/,2601 iln Cree Cir Mount Pleasant SC 29466,32.885929,-79.8314688,799000.0,4.0,4.0,3350.0,2011,8/14/2020,799000.0,7/27/2020,820000.0,7/13/2020,820000.0,6/16/2020,820000.0,4/25/2020,830000.0,12/19/2019,850000.0,7/20/2015,687500.0,https://www.zillow.com/homedetails/2601-iln-Cree-Cir-Mount-Pleasant-SC-29466/103861583_zpid/,2015,722.0,Jan 2016,707.0,Jan 2017,728.0,Dec 2017,782.0,Jan 2019,757,Feb 2020,830.0
165,https://www.zillow.com/homedetails/865-Tupelo-Bay-Dr-Mount-Pleasant-SC-29464/80214670_zpid/,865 Tupelo Bay Dr Mount Pleasant SC 29464,32.8498293,-79.866893,795000.0,4.0,4.0,2800.0,2005,8/11/2020,795000.0,5/17/2020,799500.0,2/17/2020,799500.0,1/10/2020,795500.0,9/9/2005,675000.0,6/23/2004,83500.0,nan,nan,https://www.zillow.com/homedetails/865-Tupelo-Bay-Dr-Mount-Pleasant-SC-29464/80214670_zpid/,2015,699.0,Jan 2016,716.0,Jan 2017,781.0,Dec 2017,757.0,Jan 2019,782,Feb 2020,762.0
166,https://www.zillow.com/homedetails/521-Center-St-Mount-Pleasant-SC-29464/10926239_zpid/,521 Center St Mount Pleasant SC 29464,32.7802571,-79.8643839,794900.0,3.0,2.0,1662.0,1973,8/27/2020,775000.0,7/27/2020,794900.0,7/17/2020,794900.0,7/9/2020,795000.0,7/8/2020,795000.0,8/15/2016,575000.0,7/23/2016,599000.0,https://www.zillow.com/homedetails/521-Center-St-Mount-Pleasant-SC-29464/10926239_zpid/,2015,436.0,Jan 2016,516.0,Jan 2017,583.0,Dec 2017,623.0,Jan 2019,644,Feb 2020,761.0
167,https://www.zillow.com/homedetails/874-Tupelo-Bay-Dr-Mount-Pleasant-SC-29464/80217184_zpid/,874 Tupelo Bay Dr Mount Pleasant SC 29464,32.849472600000006,-79.86733050000001,780000.0,3.0,4.0,2903.0,2005,7/30/2020,780000.0,6/7/2017,720000.0,4/25/2017,715000.0,4/18/2017,715000.0,3/24/2017,722500.0,3/17/2017,749000.0,2/23/2017,760000.0,https://www.zillow.com/homedetails/874-Tupelo-Bay-Dr-Mount-Pleasant-SC-29464/80217184_zpid/,2015,642.0,Jan 2016,657.0,Jan 2017,737.0,Dec 2017,746.0,Jan 2019,767,Feb 2020,794.0
168,https://www.zillow.com/homedetails/1541-Menhaden-Ln-HOMESITE-97-Mount-Pleasant-SC-29466/2078398113_zpid/,1541 Menhaden Ln HOMESITE 97 Mount Pleasant SC 29466,32.866347,-79.75343000000001,775045.0,5.0,4.0,2400.0,No Data,8/21/2020,775045.0,8/4/2020,770045.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1541-Menhaden-Ln-HOMESITE-97-Mount-Pleasant-SC-29466/2078398113_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
169,https://www.zillow.com/homedetails/1541-Menhaden-Ln-Mount-Pleasant-SC-29466/2078521385_zpid/,1541 Menhaden Ln Mount Pleasant SC 29466,32.866347,-79.75343000000001,775045.0,5.0,4.0,2331.0,2020,8/16/2020,775045.0,7/26/2020,769870.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1541-Menhaden-Ln-Mount-Pleasant-SC-29466/2078521385_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
170,https://www.zillow.com/homedetails/1560-Red-Tide-Rd-Mount-Pleasant-SC-29466/247532675_zpid/,1560 Red Tide Rd Mount Pleasant SC 29466,32.8237171,-79.80502800000001,775000.0,5.0,4.0,3389.0,2018,9/4/2020,775000.0,6/25/2018,695000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1560-Red-Tide-Rd-Mount-Pleasant-SC-29466/247532675_zpid/,2015,514.0,Oct 2015,653.0,Oct 2016,495.0,Sep 2017,570.0,Sep 2018,704,Sep 2019,718.0
171,https://www.zillow.com/homedetails/1530-Gemstone-Dr-Mount-Pleasant-SC-29464/2078733096_zpid/,1530 Gemstone Dr Mount Pleasant SC 29464,32.8234848,-79.8520818,775000.0,4.0,3.0,2398.0,2020,7/11/2020,775000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1530-Gemstone-Dr-Mount-Pleasant-SC-29464/2078733096_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
172,https://www.zillow.com/homedetails/521-W-Rice-Planters-Ln-Mount-Pleasant-SC-29464/92384317_zpid/,521 W Rice Planters Ln Mount Pleasant SC 29464,32.8449638,-79.82917090000001,774999.0,5.0,5.0,3316.0,2008,9/1/2020,774999.0,8/13/2020,789900.0,7/28/2020,799900.0,7/7/2020,819000.0,6/19/2020,839900.0,1/21/2012,2950.0,1/3/2012,2950.0,https://www.zillow.com/homedetails/521-W-Rice-Planters-Ln-Mount-Pleasant-SC-29464/92384317_zpid/,2015,589.0,Jan 2016,670.0,Jan 2017,719.0,Dec 2017,727.0,Jan 2019,760,Feb 2020,728.0
173,https://www.zillow.com/homedetails/1096-Poplar-Tree-Dr-Mount-Pleasant-SC-29464/2080898257_zpid/,1096 Poplar Tree Dr Mount Pleasant SC 29464,32.8234848,-79.8520818,759900.0,4.0,4.0,2284.0,2020,6/20/2020,759900.0,2/26/2020,15000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1096-Poplar-Tree-Dr-Mount-Pleasant-SC-29464/2080898257_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
174,https://www.zillow.com/homedetails/1376-Founders-Way-Mount-Pleasant-SC-29464/247531029_zpid/,1376 Founders Way Mount Pleasant SC 29464,32.813837199999995,-79.83740859999999,759000.0,5.0,3.0,3296.0,2017,9/1/2020,759000.0,6/20/2018,725000.0,5/11/2018,734990.0,5/9/2018,734990.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1376-Founders-Way-Mount-Pleasant-SC-29464/247531029_zpid/,2015,511.0,Oct 2015,681.0,Oct 2016,379.0,Sep 2017,476.0,Sep 2018,735,Sep 2019,749.0
175,https://www.zillow.com/homedetails/720-Hibbens-Grant-Blvd-Mount-Pleasant-SC-29464/61454319_zpid/,720 Hibbens Grant Blvd Mount Pleasant SC 29464,32.8502478,-79.86533979999999,759000.0,4.0,3.0,2570.0,2001,9/3/2020,759000.0,8/30/2020,759000.0,9/2/2008,533000.0,8/31/2008,575000.0,11/2/2004,390000.0,4/26/2002,340000.0,2/1/2001,67000.0,https://www.zillow.com/homedetails/720-Hibbens-Grant-Blvd-Mount-Pleasant-SC-29464/61454319_zpid/,2015,538.0,Jan 2016,581.0,Jan 2017,588.0,Dec 2017,622.0,Jan 2019,619,Feb 2020,617.0
176,https://www.zillow.com/homedetails/1301-Founders-Way-Mount-Pleasant-SC-29464/2083335269_zpid/,1301 Founders Way Mount Pleasant SC 29464,32.811783,-79.83621590000001,751161.0,4.0,4.0,3359.0,2020,9/5/2020,751161.0,10/3/2019,741161.0,9/15/2019,756161.0,8/11/2019,748161.0,7/31/2019,727814.0,nan,nan,nan,nan,https://www.zillow.com/homedetails/1301-Founders-Way-Mount-Pleasant-SC-29464/2083335269_zpid/,2015,474.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
177,https://www.zillow.com/homedetails/1330-Roddington-St-Mount-Pleasant-SC-29464/10933365_zpid/,1330 Roddington St Mount Pleasant SC 29464,32.8083005,-79.8403535,750000.0,4.0,3.0,3143.0,1964,8/29/2020,750000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1330-Roddington-St-Mount-Pleasant-SC-29464/10933365_zpid/,2015,521.0,Jan 2016,575.0,Jan 2017,551.0,Dec 2017,613.0,Jan 2019,574,Feb 2020,653.0
178,https://www.zillow.com/homedetails/1453-Appling-Dr-Mount-Pleasant-SC-29464/110212309_zpid/,1453 Appling Dr Mount Pleasant SC 29464,32.8084739,-79.841817,750000.0,5.0,4.0,3040.0,2020,9/4/2020,750000.0,7/31/2020,781500.0,5/8/2020,775000.0,2/20/2020,900000.0,8/22/2006,275000.0,10/18/2002,71000.0,nan,nan,https://www.zillow.com/homedetails/1453-Appling-Dr-Mount-Pleasant-SC-29464/110212309_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
179,https://www.zillow.com/homedetails/2103-Sewee-Indian-Ct-Mount-Pleasant-SC-29466/10939272_zpid/,2103 Sewee Indian Ct Mount Pleasant SC 29466,32.902097999999995,-79.8066075,750000.0,5.0,4.0,3856.0,1992,8/1/2020,750000.0,5/31/1996,325000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/2103-Sewee-Indian-Ct-Mount-Pleasant-SC-29466/10939272_zpid/,2015,612.0,Jan 2016,654.0,Jan 2017,674.0,Dec 2017,694.0,Jan 2019,676,Feb 2020,654.0
180,https://www.zillow.com/homedetails/2961-Pignatelli-Cres-Mount-Pleasant-SC-29466/10938904_zpid/,2961 Pignatelli Cres Mount Pleasant SC 29466,32.9049441,-79.8093188,749999.0,5.0,5.0,5247.0,1997,9/3/2020,749999.0,6/30/2020,750000.0,6/22/2020,750000.0,6/14/2020,750000.0,5/12/2020,775000.0,4/10/2020,779000.0,1/19/2020,779000.0,https://www.zillow.com/homedetails/2961-Pignatelli-Cres-Mount-Pleasant-SC-29466/10938904_zpid/,2015,865.0,Jan 2016,875.0,Jan 2017,788.0,Dec 2017,840.0,Jan 2019,868,Feb 2020,754.0
181,https://www.zillow.com/homedetails/1589-Fort-Palmetto-Cir-Mount-Pleasant-SC-29466/247523826_zpid/,1589 Fort Palmetto Cir Mount Pleasant SC 29466,32.8259059,-79.80165629999999,749900.0,4.0,3.0,2907.0,2018,7/9/2020,749900.0,6/4/2020,764999.0,3/5/2018,618882.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1589-Fort-Palmetto-Cir-Mount-Pleasant-SC-29466/247523826_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,508.0,Sep 2018,635,Sep 2019,648.0
182,https://www.zillow.com/homedetails/2822-Oa-Manor-Dr-Mount-Pleasant-SC-29466/80213560_zpid/,2822 Oa Manor Dr Mount Pleasant SC 29466,32.915083100000004,-79.8173704,749900.0,4.0,4.0,3250.0,2005,8/21/2020,749900.0,7/18/2020,749900.0,6/9/2020,749900.0,2/13/2018,3700.0,1/21/2018,3700.0,10/3/2016,3650.0,8/21/2012,3400.0,https://www.zillow.com/homedetails/2822-Oa-Manor-Dr-Mount-Pleasant-SC-29466/80213560_zpid/,2015,595.0,Jan 2016,593.0,Jan 2017,609.0,Dec 2017,641.0,Jan 2019,646,Feb 2020,629.0
183,https://www.zillow.com/homedetails/1201-Max-Ln-Mount-Pleasant-SC-29466/2080160441_zpid/,1201 Max Ln Mount Pleasant SC 29466,32.8478378,-79.8023629,749900.0,4.0,4.0,3300.0,2020,7/11/2020,749900.0,4/7/2020,784900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1201-Max-Ln-Mount-Pleasant-SC-29466/2080160441_zpid/,2015,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
184,https://www.zillow.com/homedetails/2764-Oa-Manor-Dr-Mount-Pleasant-SC-29466/80211500_zpid/,2764 Oa Manor Dr Mount Pleasant SC 29466,32.9154322,-79.8193261,742900.0,5.0,4.0,3808.0,2005,8/1/2020,742900.0,11/24/2010,495000.0,11/12/2010,465000.0,5/12/2010,725000.0,12/29/2005,674500.0,7/30/2004,144900.0,8/19/2002,8972126.0,https://www.zillow.com/homedetails/2764-Oa-Manor-Dr-Mount-Pleasant-SC-29466/80211500_zpid/,2015,610.0,Jan 2016,656.0,Jan 2017,625.0,Dec 2017,643.0,Jan 2019,642,Feb 2020,632.0
