lin,Address,Latitude,Longitude,Price,#Bed,#Bath,Square Foot,Year Built,date1,price1,date2,price2,date3,price3,date4,price4,date5,price5,date6,price6,date7,price7,absolute
https://www.zillow.com/homedetails/87-Latitude-Ln-Mount-Pleasant-SC-29464/68392254_zpid/,87 Latitude Ln Mount Pleasant SC 29464,32.816087,-79.878606,1090000,4,4,4638,2003,4/29/2020,1090000,4/9/2020,1099500,2/14/2020,1299000,1/28/2020,1399000,11/20/2018,4900,10/25/2018,4900,9/25/2018,5600,84
https://www.zillow.com/homedetails/1778-Canyon-Oas-Dr-Mount-Pleasant-SC-29464/68391627_zpid/,1778 Canyon Oas Dr Mount Pleasant SC 29464,32.8111555,-79.818358,1079000,4,4,3300,2003,5/27/2020,1079000,7/10/2007,925000,4/1/2002,75000,,,,,,,,,85
https://www.zillow.com/homedetails/403-Patjens-Ln-Mount-Pleasant-SC-29464/10924042_zpid/,403 Patjens Ln Mount Pleasant SC 29464,32.7891522,-79.8775708,1075000,4,4,2509,1973,8/17/2020,1075000,6/9/2020,1175000,2/6/2020,1275000,,,,,,,,,86
https://www.zillow.com/homedetails/736-Stucco-Ln-Mount-Pleasant-SC-29464/88983914_zpid/,736 Stucco Ln Mount Pleasant SC 29464,32.8537747,-79.8692993,1060000,5,6,4438,2007,8/6/2020,1060000,6/30/2020,1175000,6/15/2020,1225000,6/4/2020,1264000,10/4/2012,885000,9/28/2007,1054565,11/18/2005,129000,87
https://www.zillow.com/homedetails/1010-Laeview-Dr-Mount-Pleasant-SC-29464/10922528_zpid/,1010 Laeview Dr Mount Pleasant SC 29464,32.799808,-79.8818986,1050000,4,3,2721,1955,9/5/2020,1050000,,,,,,,,,,,,,88
https://www.zillow.com/homedetails/1907-Bolden-Dr-Mount-Pleasant-SC-29466/2078046743_zpid/,1907 Bolden Dr Mount Pleasant SC 29466,32.9029502,-79.7520329,1045000,4,5,3548,No Data,8/30/2020,1045000,,,,,,,,,,,,,89
https://www.zillow.com/homedetails/93-Jane-Jacobs-St-Mount-Pleasant-SC-29464/247524094_zpid/,93 Jane Jacobs St Mount Pleasant SC 29464,32.8171619,-79.8827136,1039000,4,4,2684,2016,5/25/2020,1039000,7/5/2019,1059000,5/4/2019,1059000,2/4/2019,1079000,8/10/2018,1099000,8/30/2016,995000,12/19/2014,292000,90
https://www.zillow.com/homedetails/125-N-Plaza-Ct-Mount-Pleasant-SC-29464/68394180_zpid/,125 N Plaza Ct Mount Pleasant SC 29464,32.797369,-79.903699,1029000,3,3,2066,2002,8/23/2020,1029000,6/3/2020,1049000,8/2/2005,875000,7/21/2003,665000,,,,,,,91
https://www.zillow.com/homedetails/368-Evian-Way-Mount-Pleasant-SC-29464/82541567_zpid/,368 Evian Way Mount Pleasant SC 29464,32.852408,-79.8640272,1015000,5,4,3761,2006,6/5/2020,1015000,5/21/2020,1025000,4/14/2020,1035000,1/29/2020,1035000,1/16/2020,1040000,11/28/2019,1045000,10/21/2019,1049900,92
https://www.zillow.com/homedetails/1494-Menhaden-Ln-Mount-Pleasant-SC-29466/2081146331_zpid/,1494 Menhaden Ln Mount Pleasant SC 29466,32.867543,-79.751209,999900,5,5,3600,2020,7/10/2020,999900,3/6/2020,1099900,2/6/2020,1165800,,,,,,,,,93
https://www.zillow.com/homedetails/2676-Crooed-Stic-Ln-Mount-Pleasant-SC-29466/88986842_zpid/,2676 Crooed Stic Ln Mount Pleasant SC 29466,32.8809146,-79.8290396,999900,4,3,4305,2007,8/7/2020,999900,7/3/2020,1000000,6/7/2020,1025000,5/27/2020,1048800,5/23/2020,1048900,2/18/2020,1049000,2/15/2020,1049200,94
https://www.zillow.com/homedetails/1494-Menhaden-Ln-HOMESITE-109-Mount-Pleasant-SC-29466/2079745343_zpid/,1494 Menhaden Ln HOMESITE 109 Mount Pleasant SC 29466,32.867543,-79.751209,999900,5,5,3600,2020,7/12/2020,999900,5/6/2020,1099900,,,,,,,,,,,95
https://www.zillow.com/homedetails/1493-Red-Tide-Rd-Mount-Pleasant-SC-29466/247527103_zpid/,1493 Red Tide Rd Mount Pleasant SC 29466,32.8261154,-79.8071649,997500,4,4,3884,2016,9/3/2020,880000,7/17/2020,997500,6/5/2020,997500,3/21/2017,749900,,,,,,,96
https://www.zillow.com/homedetails/404-Morrison-St-Mount-Pleasant-SC-29464/10924029_zpid/,404 Morrison St Mount Pleasant SC 29464,32.7874609,-79.8744792,995000,3,4,2472,1986,8/7/2020,995000,7/25/2020,1039000,6/29/2020,1079000,5/14/1992,82500,,,,,,,97
https://www.zillow.com/homedetails/1548-Red-Tide-Rd-Mount-Pleasant-SC-29466/247525228_zpid/,1548 Red Tide Rd Mount Pleasant SC 29466,32.8242076,-79.8053876,975000,5,4,3916,2017,7/27/2020,975000,2/28/2018,755700,,,,,,,,,,,98
https://www.zillow.com/homedetails/805-Fiddlers-Point-Ln-Mount-Pleasant-SC-29464/68355870_zpid/,805 Fiddlers Point Ln Mount Pleasant SC 29464,32.810125,-79.9004442,975000,5,4,3734,2003,8/13/2020,975000,7/18/2020,995000,7/2/2020,1025000,6/14/2017,820000,6/13/2017,850000,5/19/2017,850000,5/1/2017,850000,99
https://www.zillow.com/homedetails/387-Evian-Way-Mount-Pleasant-SC-29464/110217579_zpid/,387 Evian Way Mount Pleasant SC 29464,32.8535719,-79.8634113,975000,5,4,3667,2012,8/10/2020,975000,6/2/2020,999000,5/10/2020,1050000,4/14/2020,1075000,6/5/2015,872500,4/1/2015,890000,1/20/2012,140000,100
https://www.zillow.com/homedetails/1880-Cheroee-Rose-Cir-Mount-Pleasant-SC-29466/10939283_zpid/,1880 Cheroee Rose Cir Mount Pleasant SC 29466,32.8958808,-79.8018758,975000,5,5,5336,1996,8/29/2020,975000,8/13/2020,975000,7/20/2020,975000,6/3/2020,985000,2/14/2020,999999,10/1/2015,985000,9/3/2015,985000,101
https://www.zillow.com/homedetails/155-Wingo-Way-424-Mount-Pleasant-SC-29464/247524543_zpid/,155 Wingo Way #424 Mount Pleasant SC 29464,32.8037058,-79.8988515,970000,2,3,1850,2016,7/25/2020,970000,11/7/2019,998000,9/9/2019,1060000,7/30/2019,1060000,7/20/2019,1060000,8/30/2016,858000,,,102
https://www.zillow.com/homedetails/2708-Oa-Manor-Dr-Mount-Pleasant-SC-29466/80213556_zpid/,2708 Oa Manor Dr Mount Pleasant SC 29466,32.914604,-79.8163452,969900,5,5,5032,2005,9/3/2020,969900,7/11/2020,989900,11/9/2019,989900,4/24/2019,989900,7/24/2015,825000,3/7/2015,895000,11/30/2013,850000,103
https://www.zillow.com/homedetails/2118-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906565_zpid/,2118 Shell Ring Cir Mount Pleasant SC 29466,32.9083904,-79.7960961,968000,5,4,4090,1998,8/31/2020,968000,8/9/2020,969000,6/25/2014,630000,5/20/2014,649000,3/20/2014,649000,11/18/2003,330000,5/1/2003,190000,104
https://www.zillow.com/homedetails/1919-Bolden-Dr-Mt-Pleasant-SC-29466/2081287380_zpid/,1919 Bolden Dr Mt. Pleasant SC 29466,32.9029502,-79.7520329,965000,5,5,3332,No Data,6/25/2020,965000,2/29/2020,950000,1/27/2020,945000,,,,,,,,,105
https://www.zillow.com/homedetails/1389-Scotts-Cree-Cir-Mount-Pleasant-SC-29464/110234858_zpid/,1389 Scotts Cree Cir Mount Pleasant SC 29464,32.7984117,-79.8427825,959900,4,4,3194,2014,8/15/2020,959900,7/28/2020,964900,7/3/2020,969900,12/18/2013,240000,9/29/2013,259000,6/28/2013,259000,3/2/2013,279000,106
https://www.zillow.com/homedetails/3572-Henrietta-Hartford-Rd-Mount-Pleasant-SC-29466/68383113_zpid/,3572 Henrietta Hartford Rd Mount Pleasant SC 29466,32.9045734,-79.7931186,959000,4,4,3433,2003,8/25/2020,959000,8/7/2020,999500,5/31/2011,675000,10/13/2008,750000,2/7/2008,875000,9/11/2003,570000,7/25/2003,693975,107
https://www.zillow.com/homedetails/2316-Buctail-Ct-Mount-Pleasant-SC-29466/247531072_zpid/,2316 Buctail Ct Mount Pleasant SC 29466,32.915405,-79.822936,955000,4,4,3312,2017,8/16/2020,955000,5/21/2020,975000,4/21/2018,870000,,,,,,,,,108
https://www.zillow.com/homedetails/1564-Home-Farm-Rd-Mount-Pleasant-SC-29464/10926816_zpid/,1564 Home Farm Rd Mount Pleasant SC 29464,32.7917079,-79.8469618,950000,5,4,3969,1995,8/4/2020,950000,7/3/2020,1122000,4/9/2020,1320000,,,,,,,,,109
https://www.zillow.com/homedetails/399-Sirop-Ct-Mount-Pleasant-SC-29464/10921527_zpid/,399 Sirop Ct Mount Pleasant SC 29464,32.814105,-79.8838295,950000,4,5,2746,1991,8/28/2020,950000,7/2/2008,489000,2/2/2008,489000,5/1/2001,351000,,,,,,,110
https://www.zillow.com/homedetails/1360-Penshell-Pl-Mount-Pleasant-SC-29464/92382726_zpid/,1360 Penshell Pl Mount Pleasant SC 29464,32.8086672,-79.8439203,950000,4,4,3800,2008,7/3/2020,950000,11/29/2006,250000,,,,,,,,,,,111
https://www.zillow.com/homedetails/4074-Blacmoor-St-Mount-Pleasant-SC-29466/122139273_zpid/,4074 Blacmoor St Mount Pleasant SC 29466,32.8563538,-79.7666008,950000,6,5,4227,2014,8/14/2020,950000,4/25/2014,629900,,,,,,,,,,,112
https://www.zillow.com/homedetails/3045-Pignatelli-Cres-Mount-Pleasant-SC-29466/68356026_zpid/,3045 Pignatelli Cres Mount Pleasant SC 29466,32.9083166,-79.8100788,949000,5,4,5630,2003,6/9/2020,949000,10/31/2019,960000,5/10/2019,960000,2/8/2002,122500,,,,,,,113
https://www.zillow.com/homedetails/1837-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906591_zpid/,1837 Shell Ring Cir Mount Pleasant SC 29466,32.9152787,-79.7897906,940000,4,4,4504,1999,9/4/2020,940000,6/9/2004,712000,,,,,,,,,,,114
https://www.zillow.com/homedetails/336-Shoals-Dr-Mount-Pleasant-SC-29464/110229623_zpid/,336 Shoals Dr Mount Pleasant SC 29464,32.849176,-79.8731907,940000,4,3,4,2020,9/4/2020,940000,8/11/2020,916300,7/31/2020,956500,6/25/2020,379900,6/19/2020,950000,4/7/2020,379900,3/13/2020,399900,115
https://www.zillow.com/homedetails/1769-Greenspoint-Ct-Mount-Pleasant-SC-29466/68391703_zpid/,1769 Greenspoint Ct Mount Pleasant SC 29466,32.9193826,-79.809951,937000,5,5,4305,2004,8/21/2020,937000,7/7/2017,850000,5/23/2017,859000,4/13/2017,859000,2/22/2017,879900,1/19/2017,895000,11/8/2016,915000,116
https://www.zillow.com/homedetails/251-S-Plaza-Ct-Mount-Pleasant-SC-29464/63781604_zpid/,251 S Plaza Ct Mount Pleasant SC 29464,32.797369,-79.903699,925000,2,3,2270,2002,8/17/2020,925000,8/2/2017,910000,6/7/2017,910000,3/18/2017,899000,12/8/2016,899000,10/20/2016,899000,3/13/2010,2400,117
https://www.zillow.com/homedetails/1204-Spottail-Ct-Mount-Pleasant-SC-29466/247527496_zpid/,1204 Spottail Ct Mount Pleasant SC 29466,32.872856,-79.755172,925000,5,6,4508,2018,8/22/2020,925000,7/19/2020,950000,7/4/2020,975000,6/1/2018,770000,,,,,,,118
https://www.zillow.com/homedetails/3580-Henrietta-Hartford-Rd-Mount-Pleasant-SC-29466/55641542_zpid/,3580 Henrietta Hartford Rd Mount Pleasant SC 29466,32.9047209,-79.7925274,925000,5,5,4826,2001,9/1/2020,925000,7/30/2010,855000,5/19/2008,1195000,5/15/2008,1195000,5/12/2008,1385000,5/6/2008,1195000,4/17/2008,1385000,119
https://www.zillow.com/homedetails/894-Tupelo-Bay-Dr-LOT-61-Mount-Pleasant-SC-29464/2078610353_zpid/,894 Tupelo Bay Dr LOT 61 Mount Pleasant SC 29464,32.850145,-79.868491,925000,4,4,2736,2020,7/21/2020,925000,,,,,,,,,,,,,120
https://www.zillow.com/homedetails/1139-Fulton-Hall-Ln-Mount-Pleasant-SC-29466/247524491_zpid/,1139 Fulton Hall Ln Mount Pleasant SC 29466,32.8472937,-79.8071816,924900,3,4,2688,2018,7/28/2020,924900,7/12/2020,925000,7/20/2019,888000,6/4/2019,899500,4/11/2019,899500,5/21/2018,915000,6/8/2017,97750,121
https://www.zillow.com/homedetails/2855-River-Vista-Way-Mount-Pleasant-SC-29466/92384512_zpid/,2855 River Vista Way Mount Pleasant SC 29466,32.9255619,-79.8046779,920000,4,5,5624,2008,8/27/2020,920000,5/23/2020,970000,4/23/2020,1075000,2/24/2020,1075000,11/9/2016,924000,8/28/2016,924000,4/17/2016,949000,122
https://www.zillow.com/homedetails/4902-Sound-View-Dr-Mount-Pleasant-SC-29466/110214815_zpid/,4902 Sound View Dr Mount Pleasant SC 29466,32.854562,-79.766172,919000,4,4,3458,2019,9/4/2020,919000,8/26/2020,900000,7/31/2020,906500,7/3/2020,900000,6/19/2020,875000,3/15/2020,289000,3/13/2020,299000,123
https://www.zillow.com/homedetails/135-Ionsborough-St-Mount-Pleasant-SC-29464/80211517_zpid/,135 Ionsborough St Mount Pleasant SC 29464,32.814017,-79.8817674,899000,4,3,2401,2005,8/6/2020,899000,6/27/2020,949000,6/21/2020,979000,6/20/2020,979000,6/20/2020,979000,7/22/2005,650000,4/12/2004,94000,124
https://www.zillow.com/homedetails/155-Wingo-Way-414-Mount-Pleasant-SC-29464/2095868420_zpid/,155 Wingo Way #414 Mount Pleasant SC 29464,32.8037058,-79.8988515,899000,1,2,1339,2016,7/21/2020,899000,10/28/2016,585000,8/25/2016,696358,,,,,,,,,125
https://www.zillow.com/homedetails/217-Church-St-Mount-Pleasant-SC-29464/10922853_zpid/,217 Church St Mount Pleasant SC 29464,32.7901606,-79.8800723,899000,1,1,773,1928,5/28/2020,899000,6/27/2002,240000,10/10/2000,195000,3/29/2000,195000,,,,,,,126
https://www.zillow.com/homedetails/1401-Lettered-Olive-Ln-Mount-Pleasant-SC-29464/110232306_zpid/,1401 Lettered Olive Ln Mount Pleasant SC 29464,32.8087493,-79.8449269,899000,5,5,3536,2014,8/23/2020,899000,7/25/2020,875000,2/20/2014,571020,11/11/2013,569900,10/20/2013,569900,9/6/2013,549900,6/3/2013,120000,127
https://www.zillow.com/homedetails/1347-Old-Bricyard-Rd-Mount-Pleasant-SC-29466/10937769_zpid/,1347 Old Bricyard Rd Mount Pleasant SC 29466,32.8653551,-79.8143971,899000,4,4,3880,1993,8/19/2020,899000,7/21/2020,899000,7/18/2020,899000,4/28/2017,727000,6/18/2016,765000,6/2/2016,765000,5/18/2016,765000,128
https://www.zillow.com/homedetails/1475-Mossy-Branch-Way-Mount-Pleasant-SC-29464/247524487_zpid/,1475 Mossy Branch Way Mount Pleasant SC 29464,32.7940308,-79.8472577,895000,4,3,3016,2017,7/22/2020,895000,4/25/2020,899000,3/10/2020,959000,2/11/2020,959000,1/6/2020,979000,11/22/2019,949900,10/25/2019,949900,129
https://www.zillow.com/homedetails/506-Hicory-Cv-Mount-Pleasant-SC-29464/10929099_zpid/,506 Hicory Cv Mount Pleasant SC 29464,32.8347485,-79.861535,895000,4,3,2912,1991,9/4/2020,895000,12/10/2012,452000,11/22/2012,514000,9/5/2012,514000,7/24/2012,539000,9/26/2005,720000,8/25/2003,450000,130
https://www.zillow.com/homedetails/3813-Summerton-St-Mount-Pleasant-SC-29466/2079459739_zpid/,3813 Summerton St Mount Pleasant SC 29466,32.906458,-79.7504102,891000,4,5,3262,2020,5/24/2020,891000,,,,,,,,,,,,,131
https://www.zillow.com/homedetails/1127-Harborgate-Dr-Mount-Pleasant-SC-29464/10922447_zpid/,1127 Harborgate Dr Mount Pleasant SC 29464,32.7950551,-79.8879577,890000,4,3,2970,1979,9/1/2020,890000,7/31/2020,915000,4/21/2020,950000,3/24/2020,975000,3/4/2020,1000000,2/25/2020,1000000,2/16/2020,1000000,132
https://www.zillow.com/homedetails/347-Plantation-View-Ln-Mount-Pleasant-SC-29464/10929721_zpid/,347 Plantation View Ln Mount Pleasant SC 29464,32.8596475,-79.8309436,890000,4,4,3200,1997,9/1/2020,890000,8/20/2020,900000,,,,,,,,,,,133
https://www.zillow.com/homedetails/941-Mccants-Dr-Mount-Pleasant-SC-29464/10925784_zpid/,941 Mccants Dr Mount Pleasant SC 29464,32.7920707,-79.857998,889000,4,3,1871,1971,9/1/2020,889000,10/30/2019,375000,10/18/2019,425000,8/6/2019,425000,7/19/2019,425000,7/19/2019,450000,7/9/2019,450000,134
https://www.zillow.com/homedetails/175-Civitas-St-Mount-Pleasant-SC-29464/52905300_zpid/,175 Civitas St Mount Pleasant SC 29464,32.8127694,-79.878224,885900,4,3,2242,2001,9/5/2020,885900,8/20/2020,894900,8/8/2020,895000,8/12/2009,521000,1/8/2005,498900,,,,,135
https://www.zillow.com/homedetails/2802-Oa-Manor-Dr-Mount-Pleasant-SC-29466/82540971_zpid/,2802 Oa Manor Dr Mount Pleasant SC 29466,32.9165906,-79.8174615,879900,5,4,3289,2006,8/31/2020,879900,8/20/2020,879900,8/12/2020,879900,4/29/2020,899900,5/19/2015,589000,5/16/2015,650000,4/11/2015,650000,136
https://www.zillow.com/homedetails/515-Ban-St-Mount-Pleasant-SC-29464/10924466_zpid/,515 Ban St Mount Pleasant SC 29464,32.7870506,-79.8703931,875000,4,4,2066,2020,3/13/2020,875000,11/19/2018,235000,9/28/2018,275000,9/28/2018,275000,9/18/2018,275000,8/29/2018,275000,,,137
https://www.zillow.com/homedetails/2624-Crooed-Stic-Ln-Mount-Pleasant-SC-29466/110212491_zpid/,2624 Crooed Stic Ln Mount Pleasant SC 29466,32.882485,-79.828877,875000,5,4,3801,2017,7/25/2020,875000,7/24/2020,899000,7/23/2020,899000,7/3/2020,899000,1/25/2020,899000,11/19/2019,899000,9/18/2019,925000,138
https://www.zillow.com/homedetails/2409-Old-Georgetown-Rd-Mount-Pleasant-SC-29466/125934890_zpid/,2409 Old Georgetown Rd Mount Pleasant SC 29466,32.8477028,-79.8083484,872500,3,3,2714,2015,8/11/2020,872500,11/4/2019,849000,9/10/2019,849000,6/25/2019,834900,5/4/2019,834900,1/31/2019,874900,12/21/2018,889000,139
https://www.zillow.com/homedetails/3491-Colonel-Vanderhorst-Cir-Mount-Pleasant-SC-29466/10938996_zpid/,3491 Colonel Vanderhorst Cir Mount Pleasant SC 29466,32.9148094,-79.7957458,860000,4,4,3424,1992,8/19/2020,860000,8/13/2020,870000,7/18/2020,875000,5/25/2019,5000,4/17/2019,5000,9/13/2017,510000,9/1/2017,639500,140
https://www.zillow.com/homedetails/2107-Sewee-Indian-Ct-Mount-Pleasant-SC-29466/10939271_zpid/,2107 Sewee Indian Ct Mount Pleasant SC 29466,32.9024774,-79.806867,854900,6,5,5124,2002,8/31/2020,854900,8/17/2020,859000,8/1/2020,859000,2/5/2016,685000,12/27/2015,745000,11/20/2015,745000,10/22/2015,760000,141
https://www.zillow.com/homedetails/2797-Hamlin-Beach-Rd-Mount-Pleasant-SC-29466/88986745_zpid/,2797 Hamlin Beach Rd Mount Pleasant SC 29466,32.84299,-79.778939,850000,4,3,4007,2007,8/17/2020,850000,8/4/2020,870000,7/30/2020,890000,7/22/2020,910000,7/16/2020,920000,6/26/2019,715000,6/19/2019,715000,142
https://www.zillow.com/homedetails/2230-Mother-Of-Pearl-Dr-Mount-Pleasant-SC-29466/247524256_zpid/,2230 Mother Of Pearl Dr Mount Pleasant SC 29466,32.8269738,-79.8014063,850000,5,4,3489,2018,8/13/2020,850000,7/17/2020,4375,6/30/2020,4395,6/12/2020,4495,5/7/2020,4695,5/2/2020,884000,2/28/2018,658450,143
https://www.zillow.com/homedetails/3200-Sand-Marsh-Ln-Mount-Pleasant-SC-29466/61473823_zpid/,3200 Sand Marsh Ln Mount Pleasant SC 29466,32.850242,-79.7736592,850000,4,4,3363,2001,9/4/2020,850000,4/3/2000,80001,,,,,,,,,,,144
https://www.zillow.com/homedetails/4113-Colonel-Vanderhorst-Cir-Mount-Pleasant-SC-29466/10938798_zpid/,4113 Colonel Vanderhorst Cir Mount Pleasant SC 29466,32.9236266,-79.7917173,850000,5,4,4027,1996,9/4/2020,850000,8/24/2020,860000,8/7/2020,870000,7/30/2020,870000,7/16/2020,870000,11/17/2014,685000,10/14/2014,720000,145
https://www.zillow.com/homedetails/1161-Fulton-Hall-Ln-Mount-Pleasant-SC-29466/247524186_zpid/,1161 Fulton Hall Ln Mount Pleasant SC 29466,32.8468447,-79.8058786,845000,3,3,2100,2020,11/14/2018,130000,7/16/2018,795000,3/28/2016,97750,,,,,,,,,146
https://www.zillow.com/homedetails/2250-Crab-Cree-Ct-Mount-Pleasant-SC-29466/110227496_zpid/,2250 Crab Cree Ct Mount Pleasant SC 29466,32.890313,-79.8338519,839990,5,4,3094,2018,5/13/2020,839990,3/30/2020,179990,3/20/2020,839990,2/27/2020,179990,1/31/2020,839990,11/30/2019,179990,10/29/2019,219990,147
https://www.zillow.com/homedetails/736-Gate-Post-Dr-Mount-Pleasant-SC-29464/61473028_zpid/,736 Gate Post Dr Mount Pleasant SC 29464,32.7837574,-79.8572671,835000,4,4,2364,2002,9/5/2020,835000,8/14/2020,869000,5/14/2014,575000,5/13/2014,540000,9/7/2005,530000,3/1/2002,355000,1/4/2001,810000,148
https://www.zillow.com/homedetails/4070-Blacmoor-St-Mount-Pleasant-SC-29466/122139205_zpid/,4070 Blacmoor St Mount Pleasant SC 29466,32.8561938,-79.766776,835000,5,5,3770,2013,8/12/2020,835000,7/14/2020,849500,6/9/2020,865000,12/5/2017,760000,12/5/2017,784000,11/14/2017,784000,11/3/2017,784000,149
https://www.zillow.com/homedetails/1842-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906604_zpid/,1842 Shell Ring Cir Mount Pleasant SC 29466,32.9146608,-79.790754,830000,4,4,3834,2001,9/4/2020,830000,11/10/2019,4500,9/25/2019,5450,9/16/2019,6000,7/28/2012,4300,7/5/2012,4300,11/7/2000,493608,150
https://www.zillow.com/homedetails/2040-Shell-Ring-Cir-Mount-Pleasant-SC-29466/52906613_zpid/,2040 Shell Ring Cir Mount Pleasant SC 29466,32.9102523,-79.7922428,829900,5,5,4048,2000,8/14/2020,829900,7/25/2020,849000,5/24/2013,690000,4/23/2013,695000,4/12/2013,695000,7/13/2010,595000,12/3/2008,827500,151
https://www.zillow.com/homedetails/4-William-St-Mount-Pleasant-SC-29464/10926202_zpid/,4 William St Mount Pleasant SC 29464,32.7771136,-79.8643986,825000,3,3,1633,1962,5/27/2020,825000,9/23/1996,33303,,,,,,,,,,,152
https://www.zillow.com/homedetails/1176-Peach-Baset-Ln-Mount-Pleasant-SC-29464/2080898259_zpid/,1176 Peach Baset Ln Mount Pleasant SC 29464,32.8234848,-79.8520818,824900,4,4,2284,2020,8/20/2020,824900,5/29/2020,814900,2/26/2020,15000,,,,,,,,,153
https://www.zillow.com/homedetails/2224-Syler-Dr-Mount-Pleasant-SC-29466/247522601_zpid/,2224 Syler Dr Mount Pleasant SC 29466,32.828237,-79.803003,822500,5,5,3671,2016,8/29/2020,822500,10/23/2017,559000,2/10/2017,559000,,,,,,,,,154
https://www.zillow.com/homedetails/2863-River-Vista-Way-Mount-Pleasant-SC-29466/110203365_zpid/,2863 River Vista Way Mount Pleasant SC 29466,32.925466,-79.803985,819000,4,4,3458,2020,9/4/2020,819000,8/11/2020,800000,7/7/2020,239000,9/23/2005,282500,,,,,,,155
https://www.zillow.com/homedetails/2212-Branch-Cree-Dr-Mount-Pleasant-SC-29466/110202892_zpid/,2212 Branch Cree Dr Mount Pleasant SC 29466,32.88862,-79.833615,806500,5,4,3458,2020,7/31/2020,806500,7/7/2020,800000,4/6/2020,785000,2/11/2020,168000,1/28/2020,180000,8/8/2019,180000,1/1/2018,180000,156
https://www.zillow.com/homedetails/249-Indigo-Bay-Cir-Mount-Pleasant-SC-29464/61473192_zpid/,249 Indigo Bay Cir Mount Pleasant SC 29464,32.8075918,-79.8320816,800000,4,5,2752,2002,8/25/2020,800000,8/22/2020,800000,8/18/2020,800000,8/24/2019,749000,7/25/2019,749000,5/7/2019,759943,1/9/2019,784943,157
https://www.zillow.com/homedetails/3834-Fifle-St-Mount-Pleasant-SC-29466/125936152_zpid/,3834 Fifle St Mount Pleasant SC 29466,32.896217,-79.750457,800000,5,4,3420,2015,8/23/2020,800000,8/18/2020,800000,8/12/2020,800000,7/15/2020,825000,6/22/2020,845000,2/20/2020,850000,12/29/2015,733048,158
https://www.zillow.com/homedetails/2600-Crooed-Stic-Ln-Mount-Pleasant-SC-29466/88887659_zpid/,2600 Crooed Stic Ln Mount Pleasant SC 29466,32.8829777,-79.8273544,800000,5,4,3545,2006,8/26/2020,800000,8/22/2020,775000,8/19/2020,749000,6/3/2009,576200,8/16/2004,76400,6/20/2001,84900,,,159
https://www.zillow.com/homedetails/3750-Sisseton-Ln-Mount-Pleasant-SC-29466/110207618_zpid/,3750 Sisseton Ln Mount Pleasant SC 29466,32.8934485,-79.7561317,800000,5,5,3401,2015,8/26/2020,800000,5/21/2020,800000,3/12/2020,800000,10/4/2019,795000,8/23/2019,795000,2/6/2017,720000,12/1/2016,724900,160
https://www.zillow.com/homedetails/827-Pitt-St-Mount-Pleasant-SC-29464/10925187_zpid/,827 Pitt St Mount Pleasant SC 29464,32.779253,-79.8678555,799000,2,1,1835,1920,7/18/2020,799000,3/26/2020,750000,,,,,,,,,,,161
https://www.zillow.com/homedetails/970-Lansing-Dr-Mount-Pleasant-SC-29464/10921866_zpid/,970 Lansing Dr Mount Pleasant SC 29464,32.8011019,-79.8864151,799000,4,2,2010,1958,8/10/2020,799000,8/8/2020,825000,9/26/2007,30000,8/31/2005,305000,,,,,,,162
https://www.zillow.com/homedetails/1895-N-James-Gregarie-Rd-Mount-Pleasant-SC-29466/68383111_zpid/,1895 N James Gregarie Rd Mount Pleasant SC 29466,32.9063337,-79.78909,799000,5,4,4500,2003,7/10/2020,799000,5/28/2020,795000,4/28/2020,795000,4/16/2020,795000,4/14/2020,795000,3/10/2020,785000,2/22/2020,785000,163
https://www.zillow.com/homedetails/2601-iln-Cree-Cir-Mount-Pleasant-SC-29466/103861583_zpid/,2601 iln Cree Cir Mount Pleasant SC 29466,32.885929,-79.8314688,799000,4,4,3350,2011,8/14/2020,799000,7/27/2020,820000,7/13/2020,820000,6/16/2020,820000,4/25/2020,830000,12/19/2019,850000,7/20/2015,687500,164
https://www.zillow.com/homedetails/865-Tupelo-Bay-Dr-Mount-Pleasant-SC-29464/80214670_zpid/,865 Tupelo Bay Dr Mount Pleasant SC 29464,32.8498293,-79.866893,795000,4,4,2800,2005,8/11/2020,795000,5/17/2020,799500,2/17/2020,799500,1/10/2020,795500,9/9/2005,675000,6/23/2004,83500,,,165
https://www.zillow.com/homedetails/521-Center-St-Mount-Pleasant-SC-29464/10926239_zpid/,521 Center St Mount Pleasant SC 29464,32.7802571,-79.8643839,794900,3,2,1662,1973,8/27/2020,775000,7/27/2020,794900,7/17/2020,794900,7/9/2020,795000,7/8/2020,795000,8/15/2016,575000,7/23/2016,599000,166
https://www.zillow.com/homedetails/874-Tupelo-Bay-Dr-Mount-Pleasant-SC-29464/80217184_zpid/,874 Tupelo Bay Dr Mount Pleasant SC 29464,32.8494726,-79.8673305,780000,3,4,2903,2005,7/30/2020,780000,6/7/2017,720000,4/25/2017,715000,4/18/2017,715000,3/24/2017,722500,3/17/2017,749000,2/23/2017,760000,167
https://www.zillow.com/homedetails/1541-Menhaden-Ln-HOMESITE-97-Mount-Pleasant-SC-29466/2078398113_zpid/,1541 Menhaden Ln HOMESITE 97 Mount Pleasant SC 29466,32.866347,-79.75343,775045,5,4,2400,No Data,8/21/2020,775045,8/4/2020,770045,,,,,,,,,,,168
